,name,instance,k,n,n_steps,FT_Mean,FT_Std,PT_Mean,PT_Std,MAE_Mean,MAE_Std,MSE_Mean,MSE_Std
5,"LSTM_base[y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",2,4,28,10,"58,01157928",0,"0,107001293","0,034644566","1,646765008","1,033282259","11,46528511","10,75328644"
6,"LSTM_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",2,4,28,10,"58,01157928",0,"0,107001293","0,034644566","1,639771996","1,000461207","11,04935544","9,942272185"
7,"LSTM_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",2,4,28,10,"58,01157928",0,"0,107001293","0,034644566","1,693667237","1,061808263","12,30492226","11,69840078"
8,"LSTM_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",2,4,28,10,"58,01157928",0,"0,107001293","0,034644566","1,679109225","1,033807423","11,77614832","10,73472936"
9,"LSTM_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",2,4,28,10,"58,01157928",0,"0,107001293","0,034644566","1,6638485","1,070829672","11,90146145","11,75601777"
10,"CNN_base[y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",2,4,28,10,"52,7823379",0,"0,104388613","0,039726706","1,641719649","1,017582556","11,31872053","10,5825533"
11,"CNN_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",2,4,28,10,"52,7823379",0,"0,104388613","0,039726706","1,709016003","1,03831242","12,02252282","11,02272197"
12,"CNN_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",2,4,28,10,"52,7823379",0,"0,104388613","0,039726706","1,705862926","1,025100938","11,99268914","10,36624054"
13,"CNN_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",2,4,28,10,"52,7823379",0,"0,104388613","0,039726706","1,620740417","1,019220661","11,51070641","10,72883382"
14,"CNN_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",2,4,28,10,"52,7823379",0,"0,104388613","0,039726706","1,775826441","1,15405957","13,96364807","14,60489921"
0,"MLP_base[y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",0,4,56,10,"20,82892919",0,"0,106667884","0,015849158","0,569875547","0,367803844","1,467565227","1,355887963"
1,"MLP_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",0,4,56,10,"20,82892919",0,"0,106667884","0,015849158","0,572629982","0,377639781","1,489099322","1,362498126"
2,"MLP_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",0,4,56,10,"20,82892919",0,"0,106667884","0,015849158","0,572034493","0,369230497","1,477188856","1,355565213"
3,"MLP_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",0,4,56,10,"20,82892919",0,"0,106667884","0,015849158","0,562810852","0,373903228","1,45923158","1,390247212"
4,"MLP_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",0,4,56,10,"20,82892919",0,"0,106667884","0,015849158","0,579640888","0,377052904","1,513299638","1,429665541"
5,"LSTM_base[y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",0,4,56,10,"67,09568381",0,"0,138038421","0,063223421","0,620178108","0,43426996","1,885541503","1,949675552"
6,"LSTM_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",0,4,56,10,"67,09568381",0,"0,138038421","0,063223421","0,601224604","0,405470951","1,707368746","1,689828078"
7,"LSTM_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",0,4,56,10,"67,09568381",0,"0,138038421","0,063223421","0,607287009","0,409892642","1,721553805","1,701359905"
8,"LSTM_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",0,4,56,10,"67,09568381",0,"0,138038421","0,063223421","0,600025017","0,408491976","1,727008989","1,743044745"
9,"LSTM_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",0,4,56,10,"67,09568381",0,"0,138038421","0,063223421","0,607063013","0,419322813","1,763337748","1,834854533"
10,"CNN_base[y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",0,4,56,10,"56,47776389",0,"0,112564043","0,0382287","0,606783288","0,408706977","1,72364517","1,749764213"
11,"CNN_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",0,4,56,10,"56,47776389",0,"0,112564043","0,0382287","0,6375827","0,451068319","2,050214143","2,304513334"
12,"CNN_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",0,4,56,10,"56,47776389",0,"0,112564043","0,0382287","0,615095684","0,449022071","1,864668052","2,083030157"
13,"CNN_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",0,4,56,10,"56,47776389",0,"0,112564043","0,0382287","0,592629839","0,409823216","1,648143488","1,653708194"
14,"CNN_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",0,4,56,10,"56,47776389",0,"0,112564043","0,0382287","0,607315253","0,426973728","1,769812568","1,822957324"
0,"MLP_base[y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",1,4,56,10,"27,97655177",0,"0,117719688","0,049173825","0,36266428","0,224504827","0,472257403","0,472981698"
1,"MLP_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",1,4,56,10,"27,97655177",0,"0,117719688","0,049173825","0,370811339","0,254419419","0,538829666","0,632299323"
2,"MLP_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",1,4,56,10,"27,97655177",0,"0,117719688","0,049173825","0,339473821","0,219825487","0,430519621","0,44437822"
3,"MLP_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",1,4,56,10,"27,97655177",0,"0,117719688","0,049173825","0,334416692","0,23120785","0,430905539","0,490729583"
4,"MLP_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",1,4,56,10,"27,97655177",0,"0,117719688","0,049173825","0,327199579","0,225076412","0,414328228","0,426299439"
5,"LSTM_base[y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",1,4,56,10,"68,23000503",0,"0,112588623","0,03549543","0,349660915","0,249408891","0,497679254","0,591671847"
6,"LSTM_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",1,4,56,10,"68,23000503",0,"0,112588623","0,03549543","0,371716221","0,248513704","0,526116654","0,577544592"
7,"LSTM_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",1,4,56,10,"68,23000503",0,"0,112588623","0,03549543","0,378808188","0,277969455","0,591116775","0,741954182"
8,"LSTM_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",1,4,56,10,"68,23000503",0,"0,112588623","0,03549543","0,365912991","0,275879257","0,564753239","0,718095015"
9,"LSTM_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",1,4,56,10,"68,23000503",0,"0,112588623","0,03549543","0,358940241","0,262145765","0,531519027","0,6285251"
10,"CNN_base[y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",1,4,56,10,"56,89646459",0,"0,106915308","0,046801821","0,344953705","0,287449654","0,547375803","0,759423452"
11,"CNN_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",1,4,56,10,"56,89646459",0,"0,106915308","0,046801821","0,391823545","0,302047319","0,68202948","0,958517299"
12,"CNN_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",1,4,56,10,"56,89646459",0,"0,106915308","0,046801821","0,36534811","0,29201654","0,609609245","0,774945407"
13,"CNN_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",1,4,56,10,"56,89646459",0,"0,106915308","0,046801821","0,337862182","0,250645063","0,48314817","0,544463774"
14,"CNN_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",1,4,56,10,"56,89646459",0,"0,106915308","0,046801821","0,363513842","0,263171414","0,558602381","0,639327916"
0,"MLP_base[y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",2,4,56,10,"21,4022305",0,"0,116790343","0,05029195","1,537475507","0,914025728","9,580971716","8,723145379"
1,"MLP_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",2,4,56,10,"21,4022305",0,"0,116790343","0,05029195","1,517375857","0,882719653","9,139060223","7,837312479"
2,"MLP_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",2,4,56,10,"21,4022305",0,"0,116790343","0,05029195","1,569743744","0,923389685","10,33225965","10,08734676"
3,"MLP_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",2,4,56,10,"21,4022305",0,"0,116790343","0,05029195","1,565288212","0,905709618","9,622679762","7,979869424"
4,"MLP_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",2,4,56,10,"21,4022305",0,"0,116790343","0,05029195","1,5660436","0,964351541","10,39146325","10,0357852"
5,"LSTM_base[y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",2,4,56,10,"63,90532732",0,"0,111957831","0,026567854","1,700512952","1,093087957","12,27179803","11,84127124"
6,"LSTM_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",2,4,56,10,"63,90532732",0,"0,111957831","0,026567854","1,624110913","0,989550316","10,80150208","9,994662678"
7,"LSTM_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",2,4,56,10,"63,90532732",0,"0,111957831","0,026567854","1,714031152","1,052552255","11,99045554","10,68863354"
8,"LSTM_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",2,4,56,10,"63,90532732",0,"0,111957831","0,026567854","1,717282288","1,088911289","12,78578251","12,53175378"
9,"LSTM_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",2,4,56,10,"63,90532732",0,"0,111957831","0,026567854","1,688197138","1,037357877","11,94596491","10,9344266"
10,"CNN_base[y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",2,4,56,10,"56,7529304",0,"0,10592722","0,038119018","1,736047836","1,109066312","12,97495649","13,64729575"
11,"CNN_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",2,4,56,10,"56,7529304",0,"0,10592722","0,038119018","1,742104213","1,13280633","12,9611459","13,13530048"
12,"CNN_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",2,4,56,10,"56,7529304",0,"0,10592722","0,038119018","1,817091629","1,150777452","14,15539761","14,24988268"
13,"CNN_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",2,4,56,10,"56,7529304",0,"0,10592722","0,038119018","1,780784523","1,131351588","13,65761649","13,42674253"
14,"CNN_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",2,4,56,10,"56,7529304",0,"0,10592722","0,038119018","1,743909948","1,067508665","12,8717461","11,94092423"
0,"MLP_base[y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",0,4,84,10,"21,64719844",0,"0,10166125","0,015747421","0,573673481","0,378939985","1,492782446","1,389879286"
1,"MLP_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",0,4,84,10,"21,64719844",0,"0,10166125","0,015747421","0,575711243","0,384916368","1,516953798","1,47812026"
2,"MLP_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",0,4,84,10,"21,64719844",0,"0,10166125","0,015747421","0,571886858","0,379402428","1,498667242","1,464209104"
3,"MLP_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",0,4,84,10,"21,64719844",0,"0,10166125","0,015747421","0,587837632","0,408668179","1,62695194","1,703471977"
4,"MLP_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",0,4,84,10,"21,64719844",0,"0,10166125","0,015747421","0,593350156","0,414226423","1,671007407","1,718911858"
5,"LSTM_base[y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",0,4,84,10,"76,02605653",0,"0,124634666","0,048544979","0,615020876","0,424226748","1,810315084","1,876801418"
6,"LSTM_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",0,4,84,10,"76,02605653",0,"0,124634666","0,048544979","0,611142941","0,413381003","1,777236274","1,808366888"
7,"LSTM_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",0,4,84,10,"76,02605653",0,"0,124634666","0,048544979","0,597286546","0,432792214","1,776344686","1,953110687"
8,"LSTM_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",0,4,84,10,"76,02605653",0,"0,124634666","0,048544979","0,629957298","0,424610678","1,892238706","1,930530442"
9,"LSTM_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",0,4,84,10,"76,02605653",0,"0,124634666","0,048544979","0,598635896","0,431544576","1,787083029","1,965670699"
10,"CNN_base[y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",0,4,84,10,"59,77370334",0,"0,114953837","0,053321447","0,632452035","0,440373518","1,957491455","2,071040043"
11,"CNN_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",0,4,84,10,"59,77370334",0,"0,114953837","0,053321447","0,67494","0,534449661","2,439449332","2,968477845"
12,"CNN_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",0,4,84,10,"59,77370334",0,"0,114953837","0,053321447","0,599917785","0,417446479","1,747312747","1,863357921"
13,"CNN_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",0,4,84,10,"59,77370334",0,"0,114953837","0,053321447","0,626223293","0,451754551","1,990860608","2,252994008"
14,"CNN_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",0,4,84,10,"59,77370334",0,"0,114953837","0,053321447","0,63979882","0,475861067","2,091708113","2,363512703"
0,"MLP_base[y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",1,4,84,10,"21,83519673",0,"0,106862119","0,030510192","0,369614168","0,229902882","0,495540748","0,483033606"
1,"MLP_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",1,4,84,10,"21,83519673",0,"0,106862119","0,030510192","0,36314254","0,242196422","0,50541944","0,558215774"
2,"MLP_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",1,4,84,10,"21,83519673",0,"0,106862119","0,030510192","0,343317225","0,229769297","0,448163559","0,483612784"
3,"MLP_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",1,4,84,10,"21,83519673",0,"0,106862119","0,030510192","0,359436034","0,243331176","0,497942386","0,566933572"
4,"MLP_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",1,4,84,10,"21,83519673",0,"0,106862119","0,030510192","0,378060715","0,274934437","0,587993364","0,708469112"
5,"LSTM_base[y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",1,4,84,10,"70,37273002",0,"0,119526896","0,035005511","0,386590112","0,266833856","0,574353028","0,679888985"
6,"LSTM_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",1,4,84,10,"70,37273002",0,"0,119526896","0,035005511","0,378487136","0,254686614","0,54524165","0,602830362"
7,"LSTM_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",1,4,84,10,"70,37273002",0,"0,119526896","0,035005511","0,404420371","0,28613599","0,639647238","0,858968143"
8,"LSTM_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",1,4,84,10,"70,37273002",0,"0,119526896","0,035005511","0,398252252","0,310409593","0,6768738","0,870707355"
9,"LSTM_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",1,4,84,10,"70,37273002",0,"0,119526896","0,035005511","0,398801562","0,286548774","0,653993617","0,794257958"
10,"CNN_base[y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",1,4,84,10,"60,16636348",0,"0,108599054","0,039986483","0,380029599","0,26459277","0,575012417","0,696155065"
11,"CNN_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",1,4,84,10,"60,16636348",0,"0,108599054","0,039986483","0,383141316","0,264161104","0,580686278","0,726599554"
12,"CNN_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",1,4,84,10,"60,16636348",0,"0,108599054","0,039986483","0,430608972","0,396467699","0,902727939","1,410771456"
13,"CNN_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",1,4,84,10,"60,16636348",0,"0,108599054","0,039986483","0,36065657","0,240807804","0,499714607","0,512394928"
14,"CNN_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",1,4,84,10,"60,16636348",0,"0,108599054","0,039986483","0,457358946","0,323065313","0,837873538","0,904411549"
0,"MLP_base[y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",2,4,84,10,"22,14983511",0,"0,102436479","0,015938037","1,572898836","0,924703161","9,821326787","8,250663286"
1,"MLP_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",2,4,84,10,"22,14983511",0,"0,102436479","0,015938037","1,547952551","0,884990535","9,294011422","7,625418341"
2,"MLP_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",2,4,84,10,"22,14983511",0,"0,102436479","0,015938037","1,565120679","0,918302982","9,630886265","8,261622976"
3,"MLP_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",2,4,84,10,"22,14983511",0,"0,102436479","0,015938037","1,584761477","0,941694025","9,975218748","8,680994587"
4,"MLP_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",2,4,84,10,"22,14983511",0,"0,102436479","0,015938037","1,583628636","0,983794933","10,34590364","9,901770407"
5,"LSTM_base[y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",2,4,84,10,"77,26664162",0,"0,132412948","0,054039367","1,696422633","1,047583095","11,86321452","10,68291498"
6,"LSTM_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",2,4,84,10,"77,26664162",0,"0,132412948","0,054039367","1,675492764","1,041458264","11,37790664","10,35706899"
7,"LSTM_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",2,4,84,10,"77,26664162",0,"0,132412948","0,054039367","1,747622568","1,188502258","13,09985341","13,43109379"
8,"LSTM_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",2,4,84,10,"77,26664162",0,"0,132412948","0,054039367","1,704748363","1,099907717","12,07729979","11,61409327"
9,"LSTM_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",2,4,84,10,"77,26664162",0,"0,132412948","0,054039367","1,690021465","1,085724251","12,01518934","11,64489745"
10,"CNN_base[y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",2,4,84,10,"60,5208385",0,"0,107210868","0,038864398","1,743703137","1,078158793","12,54816637","11,79421643"
11,"CNN_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",2,4,84,10,"60,5208385",0,"0,107210868","0,038864398","1,690858741","1,01959151","11,55051823","10,38766579"
12,"CNN_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",2,4,84,10,"60,5208385",0,"0,107210868","0,038864398","1,860403449","1,253779562","15,24163997","15,97662858"
13,"CNN_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",2,4,84,10,"60,5208385",0,"0,107210868","0,038864398","1,723421727","1,057071222","12,23349694","10,81633687"
14,"CNN_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",2,4,84,10,"60,5208385",0,"0,107210868","0,038864398","1,712369121","1,094057761","12,24968523","11,78322947"
0,"MLP_base[y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",0,6,10,10,"19,83843899",0,"0,109082773","0,034926782","0,579559215","0,372905471","1,513660168","1,381068268"
1,"MLP_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",0,6,10,10,"19,83843899",0,"0,109082773","0,034926782","0,57905849","0,379137479","1,528489708","1,417618558"
2,"MLP_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",0,6,10,10,"19,83843899",0,"0,109082773","0,034926782","0,520571967","0,334239744","1,311503436","1,233707074"
3,"MLP_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",0,6,10,10,"19,83843899",0,"0,109082773","0,034926782","0,520702985","0,336729519","1,286294066","1,203513097"
4,"MLP_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",0,6,10,10,"19,83843899",0,"0,109082773","0,034926782","0,52372877","0,332236823","1,294965025","1,201795764"
5,"LSTM_base[y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",0,6,10,10,"52,68626046",0,"0,113160782","0,04807937","0,604400131","0,402545638","1,728528334","1,642614827"
6,"LSTM_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",0,6,10,10,"52,68626046",0,"0,113160782","0,04807937","0,591258599","0,38026279","1,639428781","1,517993523"
7,"LSTM_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",0,6,10,10,"52,68626046",0,"0,113160782","0,04807937","0,548891434","0,359444743","1,48065833","1,407337605"
8,"LSTM_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",0,6,10,10,"52,68626046",0,"0,113160782","0,04807937","0,566248864","0,367865821","1,543140509","1,448341063"
9,"LSTM_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",0,6,10,10,"52,68626046",0,"0,113160782","0,04807937","0,556159507","0,375858074","1,556053896","1,554022945"
10,"CNN_base[y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",0,6,10,10,"62,50566816",0,"0,111533722","0,05267504","0,595186936","0,397611317","1,629285511","1,503923928"
11,"CNN_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",0,6,10,10,"62,50566816",0,"0,111533722","0,05267504","0,595960698","0,394928126","1,623611567","1,527084345"
12,"CNN_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",0,6,10,10,"62,50566816",0,"0,111533722","0,05267504","0,554314992","0,366998273","1,465233238","1,410089377"
13,"CNN_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",0,6,10,10,"62,50566816",0,"0,111533722","0,05267504","0,567202818","0,375225414","1,549721538","1,457928395"
14,"CNN_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",0,6,10,10,"62,50566816",0,"0,111533722","0,05267504","0,554411021","0,355999453","1,448707881","1,315363914"
0,"MLP_base[y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",1,6,10,10,"20,1457181",0,"0,103954347","0,07677168","0,388830433","0,26021819","0,58194369","0,671758098"
1,"MLP_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",1,6,10,10,"20,1457181",0,"0,103954347","0,07677168","0,39606416","0,243106193","0,564424685","0,582956674"
2,"MLP_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",1,6,10,10,"20,1457181",0,"0,103954347","0,07677168","0,379693066","0,228692162","0,52226801","0,520481006"
3,"MLP_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",1,6,10,10,"20,1457181",0,"0,103954347","0,07677168","0,35182379","0,231904644","0,458742836","0,4625879"
4,"MLP_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",1,6,10,10,"20,1457181",0,"0,103954347","0,07677168","0,355163525","0,222494988","0,457478695","0,444819625"
5,"LSTM_base[y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",1,6,10,10,"52,69346571",0,"0,103984941","0,035218416","0,433927374","0,284346341","0,703943953","0,727144532"
6,"LSTM_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",1,6,10,10,"52,69346571",0,"0,103984941","0,035218416","0,400526373","0,254121766","0,605168784","0,61813713"
7,"LSTM_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",1,6,10,10,"52,69346571",0,"0,103984941","0,035218416","0,387802443","0,256042723","0,576976048","0,595425553"
8,"LSTM_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",1,6,10,10,"52,69346571",0,"0,103984941","0,035218416","0,410271122","0,27964362","0,652474081","0,793677675"
9,"LSTM_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",1,6,10,10,"52,69346571",0,"0,103984941","0,035218416","0,374806329","0,256013314","0,559065859","0,597797699"
10,"CNN_base[y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",1,6,10,10,"51,08599448",0,"0,136605734","0,075177634","0,372592245","0,251091318","0,532459716","0,544908313"
11,"CNN_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",1,6,10,10,"51,08599448",0,"0,136605734","0,075177634","0,383516684","0,288746757","0,612630872","0,685047543"
12,"CNN_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",1,6,10,10,"51,08599448",0,"0,136605734","0,075177634","0,410820647","0,262853055","0,623325543","0,661867357"
13,"CNN_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",1,6,10,10,"51,08599448",0,"0,136605734","0,075177634","0,461197589","0,238323835","0,721376246","0,600367904"
14,"CNN_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",1,6,10,10,"51,08599448",0,"0,136605734","0,075177634","0,386456956","0,284477643","0,650639477","0,687748919"
0,"MLP_base[y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",2,6,10,10,"20,38411164",0,"0,102236582","0,016694205","1,616092377","0,956321305","10,45073777","8,774321837"
